pygame 2.0.2 (SDL 2.0.16, Python 3.9.12)
Hello from the pygame community. https://www.pygame.org/contribute.html
{'algo': 'ppo',
 'device': 'cuda',
 'episode_length': 500,
 'game_name': 'olympics-running',
 'load_episode': 900,
 'load_model': False,
 'load_run': 2,
 'map': 1,
 'max_episodes': 1500,
 'render': False,
 'save_interval': 100,
 'seed': 1,
 'shuffle_map': False}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /lustre/home/acct-stu/stu110/Olympics/rl_trainer/models/olympics-running/ppo/run1
Episode:  737 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 454
Episode:  738 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 455
Episode:  739 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 456
Episode:  740 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 457
Episode:  741 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 458
Episode:  742 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 459
Episode:  743 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 460
Episode:  744 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 461
Episode:  745 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 462
Episode:  746 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 463
Episode:  747 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 464
Episode:  748 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 465
Episode:  749 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 466
Episode:  750 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 467
Episode:  751 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 468
Episode:  752 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 469
Episode:  753 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 470
Episode:  754 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 471
Episode:  755 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 472
Episode:  756 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 473
Episode:  757 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 474
Episode:  758 controlled agent:  1 ; Episode Return:  31.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 475
Episode:  759 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 476
Episode:  760 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 477
Episode:  761 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 478
Episode:  762 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 479
Episode:  763 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 480
Episode:  764 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 481
Episode:  765 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 482
Episode:  766 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 483
Episode:  767 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 484
Episode:  768 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 485
Episode:  769 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 486
Episode:  770 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 487
Episode:  771 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 488
Episode:  772 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 489
Episode:  773 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 490
Episode:  774 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 491
Episode:  775 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 492
Episode:  776 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 493
Episode:  777 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 494
Episode:  778 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 495
Episode:  779 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 496
Episode:  780 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 497
Episode:  781 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 498
Episode:  782 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 499
Episode:  783 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 500
Episode:  784 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 501
Episode:  785 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 502
Episode:  786 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 503
Episode:  787 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 504
Episode:  788 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 505
Episode:  789 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 506
Episode:  790 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 507
Episode:  791 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 508
Episode:  792 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 509
Episode:  793 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 510
Episode:  794 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 511
Episode:  795 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 512
Episode:  796 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 513
Episode:  797 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 514
Episode:  798 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 515
Episode:  799 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 516
Episode:  800 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 517
Episode:  801 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 518
Episode:  802 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 519
Episode:  803 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 520
Episode:  804 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 521
Episode:  805 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 522
Episode:  806 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 523
Episode:  807 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 524
Episode:  808 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 525
Episode:  809 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 526
Episode:  810 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 527
Episode:  811 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 528
Episode:  812 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 529
Episode:  813 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 530
Episode:  814 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 531
Episode:  815 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 532
Episode:  816 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 533
Episode:  817 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 534
Episode:  818 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 535
Episode:  819 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 536
Episode:  820 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 537
Episode:  821 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 538
Episode:  822 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 539
Episode:  823 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 540
Episode:  824 controlled agent:  1 ; Episode Return:  -146.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 541
Episode:  825 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 541
Episode:  826 controlled agent:  1 ; Episode Return:  -92.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 542
Episode:  827 controlled agent:  1 ; Episode Return:  -151.0 ; win rate(controlled & opponent):  0.99 0.01 ; Trained episode: 543
Episode:  828 controlled agent:  1 ; Episode Return:  -109.0 ; win rate(controlled & opponent):  0.99 0.01 ; Trained episode: 544
Episode:  829 controlled agent:  1 ; Episode Return:  -179.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 545
Episode:  830 controlled agent:  1 ; Episode Return:  -111.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 545
Episode:  831 controlled agent:  1 ; Episode Return:  -163.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 545
Episode:  832 controlled agent:  1 ; Episode Return:  -32.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 546
Episode:  833 controlled agent:  1 ; Episode Return:  0.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 547
Episode:  834 controlled agent:  1 ; Episode Return:  -466.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 548
Episode:  835 controlled agent:  1 ; Episode Return:  -144.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 548
Episode:  836 controlled agent:  1 ; Episode Return:  -90.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 549
Episode:  837 controlled agent:  1 ; Episode Return:  -198.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 550
Episode:  838 controlled agent:  1 ; Episode Return:  -115.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 551
Episode:  839 controlled agent:  1 ; Episode Return:  -172.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 551
Episode:  840 controlled agent:  1 ; Episode Return:  -203.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 552
Episode:  841 controlled agent:  1 ; Episode Return:  -179.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 553
Episode:  842 controlled agent:  1 ; Episode Return:  2.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 553
Episode:  843 controlled agent:  1 ; Episode Return:  -104.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 554
Episode:  844 controlled agent:  1 ; Episode Return:  37.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 555
Episode:  845 controlled agent:  1 ; Episode Return:  -20.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 556
Episode:  846 controlled agent:  1 ; Episode Return:  -334.0 ; win rate(controlled & opponent):  0.93 0.07 ; Trained episode: 557
Episode:  847 controlled agent:  1 ; Episode Return:  -136.0 ; win rate(controlled & opponent):  0.93 0.07 ; Trained episode: 557
Episode:  848 controlled agent:  1 ; Episode Return:  -88.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 558
Episode:  849 controlled agent:  1 ; Episode Return:  -360.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 558
Episode:  850 controlled agent:  1 ; Episode Return:  31.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 559
Episode:  851 controlled agent:  1 ; Episode Return:  -172.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 560
Episode:  852 controlled agent:  1 ; Episode Return:  6.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 560
Episode:  853 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 561
Episode:  854 controlled agent:  1 ; Episode Return:  -17.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 562
Episode:  855 controlled agent:  1 ; Episode Return:  -113.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 563
Episode:  856 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 564
Episode:  857 controlled agent:  1 ; Episode Return:  -109.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 565
Episode:  858 controlled agent:  1 ; Episode Return:  -129.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 565
Episode:  859 controlled agent:  1 ; Episode Return:  -17.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 566
Episode:  860 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 567
Episode:  861 controlled agent:  1 ; Episode Return:  -99.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 568
Episode:  862 controlled agent:  1 ; Episode Return:  14.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 569
Episode:  863 controlled agent:  1 ; Episode Return:  -95.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 570
Episode:  864 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 571
Episode:  865 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 572
Episode:  866 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 573
Episode:  867 controlled agent:  1 ; Episode Return:  -135.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 574
Episode:  868 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 574
Episode:  869 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 575
Episode:  870 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 576
Episode:  871 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 577
Episode:  872 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 578
Episode:  873 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 579
Episode:  874 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 580
Episode:  875 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 581
Episode:  876 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 582
Episode:  877 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 583
Episode:  878 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 584
Episode:  879 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 585
Episode:  880 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 586
Episode:  881 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 587
Episode:  882 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 588
Episode:  883 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 589
Episode:  884 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 590
Episode:  885 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 591
Episode:  886 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 592
Episode:  887 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 593
Episode:  888 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 594
Episode:  889 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 595
Episode:  890 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 596
Episode:  891 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 597
Episode:  892 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 598
Episode:  893 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 599
Episode:  894 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 600
Episode:  895 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 601
Episode:  896 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 602
Episode:  897 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 603
Episode:  898 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 604
Episode:  899 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 605
Episode:  900 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 606
Episode:  901 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 607
Episode:  902 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 608
Episode:  903 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 609
Episode:  904 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 610
Episode:  905 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 611
Episode:  906 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 612
Episode:  907 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 613
Episode:  908 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 614
Episode:  909 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 615
Episode:  910 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 616
Episode:  911 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 617
Episode:  912 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 618
Episode:  913 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 619
Episode:  914 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 620
Episode:  915 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 621
Episode:  916 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 622
Episode:  917 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 623
Episode:  918 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 624
Episode:  919 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 625
Episode:  920 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 626
Episode:  921 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 627
Episode:  922 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 628
Episode:  923 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.89 0.11 ; Trained episode: 629
Episode:  924 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 630
Episode:  925 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 631
Episode:  926 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 632
Episode:  927 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 633
Episode:  928 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.90 0.10 ; Trained episode: 634
Episode:  929 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.91 0.09 ; Trained episode: 635
Episode:  930 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 636
Episode:  931 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 637
Episode:  932 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 638
Episode:  933 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.92 0.08 ; Trained episode: 639
Episode:  934 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.93 0.07 ; Trained episode: 640
Episode:  935 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.93 0.07 ; Trained episode: 641
Episode:  936 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.93 0.07 ; Trained episode: 642
Episode:  937 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.93 0.07 ; Trained episode: 643
Episode:  938 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 644
Episode:  939 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 645
Episode:  940 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.94 0.06 ; Trained episode: 646
Episode:  941 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 647
Episode:  942 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 648
Episode:  943 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 649
Episode:  944 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 650
Episode:  945 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.95 0.05 ; Trained episode: 651
Episode:  946 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 652
Episode:  947 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.96 0.04 ; Trained episode: 653
Episode:  948 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 654
Episode:  949 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 655
Episode:  950 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.97 0.03 ; Trained episode: 656
Episode:  951 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.98 0.02 ; Trained episode: 657
